Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
411	0.0010	0.0011	0.0009	0.0017
412	0.0016	0.0013	0.0019	0.0028
413	0.0008	0.0013	0.0009	0.0018
414	0.0011	0.0011	0.0028	0.0032
415	0.0002	0.0010	0.0019	0.0022
416	0.0008	0.0009	0.0005	0.0013
417	0.0007	0.0007	0.0005	0.0011
418	0.0008	0.0002	0.0001	0.0008
419	0.0004	0.0003	0.0005	0.0007
420	0.0014	0.0010	0.0003	0.0017
421	0.0012	0.0015	0.0006	0.0020
422	0.0007	0.0003	0.0016	0.0018
423	0.0005	0.0003	0.0019	0.0020
424	0.0018	0.0013	0.0014	0.0027
425	0.0010	0.0007	0.0019	0.0022
426	0.0012	0.0011	0.0008	0.0018
427	0.0005	0.0006	0.0008	0.0011
428	0.0016	0.0018	0.0013	0.0027
429	0.0003	0.0026	0.0006	0.0027
430	0.0011	0.0018	0.0006	0.0022
431	0.0016	0.0007	0.0015	0.0023
432	0.0003	0.0008	0.0003	0.0009
433	0.0009	0.0010	0.0006	0.0015
434	0.0028	0.0007	0.0011	0.0031
435	0.0012	0.0014	0.0005	0.0019
436	0.0002	0.0009	0.0015	0.0018
437	0.0008	0.0003	0.0003	0.0009
438	0.0024	0.0009	0.0006	0.0026
439	0.0017	0.0009	0.0024	0.0031
440	0.0017	0.0021	0.0021	0.0034
441	0.0028	0.0012	0.0012	0.0033
442	0.0010	0.0005	0.0013	0.0017
443	0.0021	0.0006	0.0028	0.0036
444	0.0019	0.0008	0.0021	0.0029
445	0.0011	0.0003	0.0005	0.0012
446	0.0004	0.0015	0.0005	0.0016
447	0.0008	0.0006	0.0008	0.0013
448	0.0011	0.0018	0.0011	0.0024
449	0.0022	0.0002	0.0009	0.0023
450	0.0062	0.0126	0.0063	0.0154
451	0.0010	0.0015	0.0009	0.0020
452	0.0008	0.0011	0.0014	0.0020
453	0.0014	0.0008	0.0005	0.0016
454	0.0020	0.0005	0.0003	0.0021
455	0.0008	0.0008	0.0006	0.0013
456	0.0010	0.0011	0.0007	0.0016
457	0.0005	0.0011	0.0010	0.0016
458	0.0014	0.0009	0.0009	0.0019
459	0.0007	0.0010	0.0008	0.0015
460	0.0006	0.0005	0.0009	0.0012
461	0.0013	0.0005	0.0008	0.0016
462	0.0008	0.0010	0.0011	0.0017
463	0.0014	0.0018	0.0005	0.0023
464	0.0008	0.0009	0.0013	0.0018
465	0.0009	0.0022	0.0008	0.0025
466	0.0013	0.0002	0.0012	0.0018
467	0.0012	0.0006	0.0016	0.0021
468	0.0015	0.0010	0.0010	0.0020
469	0.0015	0.0013	0.0019	0.0028
470	0.0010	0.0010	0.0011	0.0018
471	0.0007	0.0014	0.0011	0.0019
472	0.0017	0.0008	0.0011	0.0022
473	0.0010	0.0004	0.0015	0.0019
474	0.0011	0.0014	0.0007	0.0019
475	0.0011	0.0004	0.0020	0.0023
476	0.0010	0.0019	0.0010	0.0023
477	0.0014	0.0004	0.0003	0.0015
478	0.0015	0.0004	0.0005	0.0016
479	0.0010	0.0009	0.0015	0.0020
480	0.0008	0.0004	0.0006	0.0011
481	0.0014	0.0012	0.0013	0.0023
482	0.0016	0.0011	0.0004	0.0020
483	0.0011	0.0013	0.0013	0.0021
484	0.0003	0.0022	0.0008	0.0023
485	0.0005	0.0010	0.0011	0.0016
486	0.0011	0.0005	0.0011	0.0016
487	0.0015	0.0016	0.0006	0.0022
488	0.0004	0.0005	0.0005	0.0008
489	0.0005	0.0005	0.0015	0.0017
490	0.0003	0.0023	0.0007	0.0024
491	0.0005	0.0007	0.0018	0.0020
492	0.0007	0.0007	0.0005	0.0011
493	0.0004	0.0008	0.0005	0.0010
