Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
565	0.0382	0.0520	0.0047	0.0647
566	0.0374	0.0485	0.0018	0.0613
567	0.0344	0.0512	0.0012	0.0617
568	0.0427	0.0498	0.0057	0.0658
569	0.0390	0.0472	0.0146	0.0630
570	0.0382	0.0514	0.0170	0.0662
571	0.0418	0.0500	0.0164	0.0672
572	0.0402	0.0496	0.0209	0.0672
573	0.0412	0.0518	0.0190	0.0688
574	0.0378	0.0491	0.0050	0.0622
575	0.0374	0.0529	0.0101	0.0655
576	0.0397	0.0513	0.0098	0.0656
577	0.0401	0.0492	0.0110	0.0644
578	0.0407	0.0517	0.0195	0.0686
579	0.0419	0.0492	0.0142	0.0661
580	0.0369	0.0518	0.0135	0.0650
581	0.0372	0.0512	0.0150	0.0650
582	0.0350	0.0450	0.0075	0.0574
583	0.0328	0.0523	0.0017	0.0618
584	0.0414	0.0478	0.0160	0.0652
585	0.0419	0.0496	0.0216	0.0684
586	0.0383	0.0515	0.0134	0.0656
587	0.0400	0.0475	0.0127	0.0634
588	0.0360	0.0534	0.0201	0.0674
589	0.0380	0.0471	0.0083	0.0611
590	0.0375	0.0504	0.0049	0.0630
591	0.0419	0.0505	0.0109	0.0665
592	0.0419	0.0472	0.0147	0.0648
593	0.0349	0.0518	0.0089	0.0631
594	0.0359	0.0475	0.0072	0.0600
595	0.0376	0.0540	0.0249	0.0704
596	0.0369	0.0480	0.0018	0.0606
597	0.0313	0.0495	0.0139	0.0602
598	0.0408	0.0503	0.0147	0.0664
599	0.0371	0.0478	0.0118	0.0616
600	0.0366	0.0517	0.0143	0.0649
601	0.0415	0.0486	0.0159	0.0658
602	0.0346	0.0483	0.0087	0.0601
603	0.0306	0.0437	0.0206	0.0572
604	0.0401	0.0501	0.0318	0.0716
605	0.0391	0.0466	0.0123	0.0621
606	0.0372	0.0507	0.0074	0.0633
607	0.0440	0.0474	0.0115	0.0657
608	0.0349	0.0493	0.0135	0.0619
609	0.0381	0.0479	0.0107	0.0621
610	0.0337	0.0481	0.0142	0.0605
611	0.0382	0.0486	0.0100	0.0626
612	0.0370	0.0479	0.0095	0.0613
613	0.0414	0.0502	0.0237	0.0692
614	0.0372	0.0456	0.0171	0.0613
615	0.0351	0.0491	0.0129	0.0617
616	0.0373	0.0434	0.0038	0.0573
617	0.0374	0.0507	0.0129	0.0643
618	0.0398	0.0456	0.0105	0.0615
619	0.0315	0.0493	0.0111	0.0595
620	0.0323	0.0435	0.0098	0.0550
621	0.0352	0.0512	0.0120	0.0633
622	0.0421	0.0425	0.0165	0.0621
623	0.0358	0.0489	0.0236	0.0650
624	0.0382	0.0459	0.0127	0.0610
625	0.0371	0.0489	0.0074	0.0618
626	0.0411	0.0468	0.0118	0.0634
