Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
542	0.0002	0.0009	0.0008	0.0012
543	0.0008	0.0011	0.0009	0.0017
544	0.0004	0.0018	0.0017	0.0025
545	0.0009	0.0015	0.0009	0.0020
546	0.0010	0.0014	0.0003	0.0017
547	0.0008	0.0013	0.0002	0.0015
548	0.0014	0.0002	0.0018	0.0023
549	0.0012	0.0011	0.0010	0.0019
550	0.0018	0.0013	0.0017	0.0027
551	0.0006	0.0016	0.0004	0.0018
552	0.0005	0.0022	0.0006	0.0023
553	0.0021	0.0018	0.0004	0.0028
554	0.0006	0.0006	0.0019	0.0021
555	0.0002	0.0012	0.0020	0.0024
556	0.0009	0.0011	0.0003	0.0014
557	0.0008	0.0005	0.0021	0.0023
558	0.0010	0.0007	0.0012	0.0017
559	0.0003	0.0011	0.0007	0.0013
560	0.0005	0.0003	0.0019	0.0020
561	0.0010	0.0005	0.0018	0.0021
562	0.0023	0.0018	0.0023	0.0037
563	0.0008	0.0004	0.0015	0.0017
564	0.0012	0.0011	0.0009	0.0018
565	0.0008	0.0008	0.0009	0.0015
566	0.0005	0.0004	0.0009	0.0011
567	0.0013	0.0008	0.0010	0.0018
568	0.0008	0.0003	0.0005	0.0010
569	0.0006	0.0004	0.0009	0.0011
570	0.0022	0.0002	0.0009	0.0024
571	0.0005	0.0015	0.0007	0.0017
572	0.0009	0.0004	0.0016	0.0018
573	0.0009	0.0009	0.0007	0.0015
574	0.0002	0.0013	0.0010	0.0017
575	0.0023	0.0013	0.0013	0.0029
576	0.0011	0.0009	0.0010	0.0018
577	0.0014	0.0005	0.0004	0.0016
578	0.0004	0.0011	0.0024	0.0027
579	0.0012	0.0008	0.0029	0.0033
580	0.0013	0.0002	0.0005	0.0014
581	0.0008	0.0004	0.0006	0.0011
582	0.0009	0.0014	0.0007	0.0018
583	0.0019	0.0017	0.0006	0.0026
584	0.0011	0.0008	0.0014	0.0020
585	0.0023	0.0014	0.0010	0.0029
586	0.0012	0.0009	0.0010	0.0018
587	0.0010	0.0009	0.0006	0.0014
588	0.0015	0.0006	0.0002	0.0016
589	0.0008	0.0012	0.0017	0.0022
590	0.0014	0.0005	0.0015	0.0021
591	0.0015	0.0011	0.0004	0.0019
592	0.0012	0.0005	0.0018	0.0022
593	0.0006	0.0009	0.0020	0.0023
594	0.0009	0.0008	0.0016	0.0020
595	0.0008	0.0008	0.0006	0.0013
596	0.0003	0.0010	0.0005	0.0012
597	0.0006	0.0011	0.0017	0.0022
598	0.0011	0.0002	0.0005	0.0012
599	0.0004	0.0017	0.0021	0.0028
600	0.0015	0.0005	0.0018	0.0024
601	0.0014	0.0014	0.0004	0.0021
602	0.0009	0.0005	0.0021	0.0023
603	0.0013	0.0009	0.0013	0.0020
604	0.0012	0.0005	0.0006	0.0014
605	0.0000	0.0012	0.0012	0.0017
606	0.0011	0.0009	0.0014	0.0020
607	0.0009	0.0003	0.0012	0.0016
608	0.0006	0.0009	0.0022	0.0024
609	0.0019	0.0014	0.0004	0.0024
610	0.0017	0.0018	0.0004	0.0025
611	0.0009	0.0008	0.0006	0.0014
612	0.0013	0.0009	0.0005	0.0016
613	0.0010	0.0007	0.0019	0.0023
614	0.0015	0.0014	0.0002	0.0021
615	0.0010	0.0009	0.0016	0.0021
616	0.0006	0.0013	0.0006	0.0016
617	0.0011	0.0012	0.0010	0.0019
618	0.0007	0.0010	0.0013	0.0018
619	0.0015	0.0025	0.0002	0.0029
620	0.0011	0.0016	0.0016	0.0025
621	0.0010	0.0009	0.0008	0.0016
622	0.0015	0.0014	0.0004	0.0021
623	0.0019	0.0004	0.0019	0.0027
624	0.0013	0.0015	0.0013	0.0024
625	0.0015	0.0005	0.0030	0.0034
626	0.0007	0.0013	0.0014	0.0020
