Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
510	0.0009	0.0012	0.0001	0.0016
511	0.0001	0.0016	0.0004	0.0016
512	0.0011	0.0009	0.0006	0.0015
513	0.0011	0.0003	0.0005	0.0012
514	0.0017	0.0012	0.0018	0.0028
515	0.0005	0.0006	0.0004	0.0009
516	0.0004	0.0007	0.0005	0.0009
517	0.0017	0.0016	0.0002	0.0023
518	0.0013	0.0011	0.0016	0.0023
519	0.0005	0.0012	0.0008	0.0015
520	0.0013	0.0015	0.0016	0.0025
521	0.0013	0.0006	0.0007	0.0016
522	0.0005	0.0010	0.0015	0.0018
523	0.0017	0.0016	0.0003	0.0024
524	0.0007	0.0005	0.0010	0.0013
525	0.0011	0.0012	0.0019	0.0025
526	0.0012	0.0010	0.0004	0.0016
527	0.0007	0.0017	0.0025	0.0031
528	0.0006	0.0010	0.0010	0.0016
529	0.0003	0.0002	0.0006	0.0007
530	0.0017	0.0012	0.0001	0.0020
531	0.0013	0.0017	0.0013	0.0025
532	0.0006	0.0005	0.0014	0.0016
533	0.0020	0.0007	0.0006	0.0022
534	0.0010	0.0012	0.0017	0.0023
535	0.0022	0.0007	0.0014	0.0027
536	0.0004	0.0002	0.0002	0.0005
537	0.0007	0.0005	0.0009	0.0013
538	0.0015	0.0004	0.0002	0.0015
539	0.0004	0.0001	0.0007	0.0008
540	0.0003	0.0007	0.0001	0.0008
541	0.0007	0.0011	0.0021	0.0025
542	0.0018	0.0015	0.0003	0.0024
543	0.0013	0.0007	0.0003	0.0016
544	0.0019	0.0010	0.0008	0.0023
545	0.0006	0.0014	0.0014	0.0021
546	0.0014	0.0007	0.0006	0.0017
547	0.0003	0.0013	0.0014	0.0019
548	0.0005	0.0004	0.0009	0.0011
549	0.0012	0.0014	0.0011	0.0021
550	0.0009	0.0013	0.0007	0.0017
551	0.0017	0.0015	0.0006	0.0023
552	0.0012	0.0006	0.0012	0.0018
553	0.0014	0.0011	0.0002	0.0018
554	0.0008	0.0008	0.0011	0.0015
555	0.0010	0.0008	0.0005	0.0013
556	0.0010	0.0002	0.0011	0.0015
557	0.0008	0.0009	0.0005	0.0013
558	0.0008	0.0007	0.0013	0.0017
559	0.0006	0.0017	0.0008	0.0020
560	0.0005	0.0011	0.0002	0.0012
561	0.0017	0.0016	0.0008	0.0025
562	0.0015	0.0006	0.0005	0.0017
563	0.0014	0.0008	0.0007	0.0018
564	0.0006	0.0014	0.0011	0.0019
565	0.0018	0.0012	0.0021	0.0030
566	0.0009	0.0008	0.0010	0.0015
567	0.0006	0.0009	0.0007	0.0013
568	0.0008	0.0008	0.0007	0.0013
569	0.0006	0.0002	0.0004	0.0008
570	0.0006	0.0010	0.0004	0.0013
571	0.0021	0.0005	0.0004	0.0022
572	0.0011	0.0009	0.0008	0.0016
573	0.0016	0.0003	0.0016	0.0023
574	0.0012	0.0011	0.0008	0.0018
575	0.0007	0.0006	0.0002	0.0009
576	0.0009	0.0004	0.0010	0.0014
577	0.0010	0.0007	0.0021	0.0024
578	0.0011	0.0010	0.0011	0.0018
579	0.0009	0.0003	0.0017	0.0019
580	0.0020	0.0006	0.0016	0.0026
581	0.0005	0.0006	0.0006	0.0010
582	0.0009	0.0013	0.0020	0.0025
583	0.0003	0.0010	0.0007	0.0012
584	0.0008	0.0009	0.0025	0.0028
585	0.0031	0.0012	0.0015	0.0036
586	0.0005	0.0015	0.0006	0.0017
587	0.0011	0.0009	0.0014	0.0020
