Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
578	0.0012	0.0008	0.0005	0.0015
579	0.0005	0.0011	0.0016	0.0020
580	0.0020	0.0030	0.0007	0.0037
581	0.0016	0.0008	0.0018	0.0025
582	0.0023	0.0013	0.0026	0.0037
583	0.0018	0.0005	0.0007	0.0020
584	0.0008	0.0007	0.0006	0.0012
585	0.0012	0.0007	0.0013	0.0019
586	0.0020	0.0016	0.0008	0.0027
587	0.0022	0.0018	0.0025	0.0038
588	0.0009	0.0009	0.0002	0.0012
589	0.0016	0.0008	0.0014	0.0023
590	0.0008	0.0008	0.0010	0.0015
591	0.0014	0.0007	0.0008	0.0018
592	0.0013	0.0005	0.0003	0.0014
593	0.0004	0.0016	0.0008	0.0018
594	0.0009	0.0007	0.0011	0.0016
595	0.0008	0.0004	0.0023	0.0024
596	0.0006	0.0005	0.0018	0.0019
597	0.0015	0.0010	0.0005	0.0018
598	0.0012	0.0019	0.0005	0.0023
599	0.0021	0.0006	0.0004	0.0022
600	0.0002	0.0021	0.0008	0.0023
601	0.0012	0.0012	0.0012	0.0021
602	0.0003	0.0008	0.0010	0.0013
603	0.0031	0.0003	0.0017	0.0036
604	0.0005	0.0004	0.0008	0.0010
605	0.0010	0.0006	0.0011	0.0016
606	0.0006	0.0007	0.0013	0.0016
607	0.0007	0.0005	0.0026	0.0028
608	0.0007	0.0008	0.0009	0.0014
609	0.0005	0.0010	0.0006	0.0012
610	0.0012	0.0004	0.0012	0.0017
611	0.0006	0.0010	0.0010	0.0016
612	0.0005	0.0018	0.0009	0.0020
613	0.0006	0.0004	0.0007	0.0010
614	0.0004	0.0012	0.0004	0.0014
615	0.0007	0.0012	0.0001	0.0014
616	0.0006	0.0010	0.0009	0.0015
617	0.0004	0.0011	0.0010	0.0015
618	0.0005	0.0012	0.0010	0.0016
619	0.0008	0.0017	0.0003	0.0019
620	0.0008	0.0006	0.0007	0.0012
621	0.0004	0.0009	0.0010	0.0014
622	0.0008	0.0004	0.0009	0.0013
623	0.0018	0.0011	0.0005	0.0021
