Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
516	0.0042	0.0084	0.0074	0.0120
517	0.0038	0.0160	0.0088	0.0187
518	0.0019	0.0255	0.0146	0.0295
519	0.0010	0.0255	0.0165	0.0304
520	0.0012	0.0240	0.0150	0.0283
521	0.0007	0.0193	0.0114	0.0224
522	0.0008	0.0202	0.0118	0.0234
523	0.0009	0.0236	0.0135	0.0272
524	0.0022	0.0146	0.0082	0.0169
525	0.0025	0.0044	0.0014	0.0053
526	0.0014	0.0112	0.0044	0.0122
527	0.0004	0.0246	0.0125	0.0276
528	0.0006	0.0265	0.0141	0.0300
529	0.0014	0.0146	0.0069	0.0162
530	0.0022	0.0106	0.0049	0.0119
531	0.0014	0.0080	0.0039	0.0090
532	0.0014	0.0130	0.0070	0.0148
533	0.0018	0.0271	0.0147	0.0308
534	0.0025	0.0241	0.0149	0.0284
535	0.0028	0.0164	0.0116	0.0203
536	0.0020	0.0033	0.0017	0.0042
537	0.0026	0.0212	0.0133	0.0251
538	0.0036	0.0303	0.0191	0.0360
539	0.0031	0.0334	0.0200	0.0391
540	0.0016	0.0308	0.0180	0.0357
541	0.0007	0.0245	0.0157	0.0291
542	0.0004	0.0243	0.0164	0.0294
543	0.0019	0.0285	0.0165	0.0330
544	0.0029	0.0236	0.0117	0.0265
545	0.0034	0.0113	0.0059	0.0132
546	0.0019	0.0161	0.0116	0.0200
547	0.0021	0.0208	0.0136	0.0249
548	0.0029	0.0139	0.0082	0.0164
549	0.0014	0.0115	0.0072	0.0137
550	0.0004	0.0078	0.0050	0.0093
551	0.0005	0.0148	0.0105	0.0182
552	0.0012	0.0268	0.0172	0.0319
553	0.0017	0.0295	0.0181	0.0346
554	0.0003	0.0270	0.0166	0.0316
555	0.0017	0.0280	0.0148	0.0318
556	0.0015	0.0241	0.0108	0.0264
557	0.0009	0.0180	0.0079	0.0197
558	0.0023	0.0237	0.0152	0.0283
559	0.0030	0.0226	0.0167	0.0283
560	0.0032	0.0173	0.0140	0.0225
561	0.0036	0.0276	0.0187	0.0335
562	0.0034	0.0398	0.0242	0.0468
563	0.0030	0.0337	0.0189	0.0388
564	0.0024	0.0247	0.0134	0.0282
565	0.0018	0.0288	0.0182	0.0341
566	0.0013	0.0123	0.0092	0.0155
567	0.0007	0.0110	0.0055	0.0123
568	0.0007	0.0211	0.0124	0.0245
569	0.0012	0.0220	0.0129	0.0255
570	0.0003	0.0162	0.0094	0.0187
571	0.0016	0.0091	0.0083	0.0124
572	0.0020	0.0187	0.0130	0.0229
573	0.0009	0.0273	0.0172	0.0323
574	0.0008	0.0243	0.0144	0.0282
575	0.0016	0.0272	0.0164	0.0319
576	0.0019	0.0251	0.0154	0.0295
577	0.0025	0.0282	0.0170	0.0330
578	0.0029	0.0302	0.0168	0.0347
579	0.0021	0.0273	0.0148	0.0312
580	0.0005	0.0209	0.0126	0.0244
581	0.0016	0.0159	0.0100	0.0188
582	0.0022	0.0080	0.0044	0.0094
583	0.0015	0.0118	0.0066	0.0136
584	0.0015	0.0265	0.0155	0.0307
585	0.0021	0.0361	0.0212	0.0419
586	0.0024	0.0365	0.0212	0.0423
587	0.0016	0.0229	0.0122	0.0261
588	0.0006	0.0084	0.0025	0.0087
589	0.0014	0.0104	0.0041	0.0112
590	0.0022	0.0218	0.0128	0.0254
591	0.0027	0.0304	0.0186	0.0357
592	0.0032	0.0385	0.0237	0.0454
593	0.0041	0.0458	0.0287	0.0543
594	0.0044	0.0422	0.0268	0.0501
595	0.0039	0.0304	0.0185	0.0358
596	0.0027	0.0265	0.0139	0.0301
597	0.0020	0.0311	0.0167	0.0354
598	0.0035	0.0896	0.0532	0.1043
599	0.0085	0.2355	0.1415	0.2749
600	0.0113	0.3046	0.1837	0.3559
601	0.0074	0.1772	0.1077	0.2075
602	0.0022	0.0260	0.0171	0.0312
603	0.0016	0.0407	0.0238	0.0472
604	0.0024	0.0392	0.0229	0.0455
605	0.0021	0.0161	0.0103	0.0192
606	0.0015	0.0292	0.0187	0.0347
607	0.0010	0.0448	0.0272	0.0525
608	0.0009	0.0324	0.0194	0.0377
609	0.0012	0.0156	0.0101	0.0186
610	0.0011	0.0088	0.0071	0.0113
611	0.0009	0.0128	0.0087	0.0155
612	0.0011	0.0261	0.0170	0.0312
613	0.0014	0.0173	0.0118	0.0210
614	0.0019	0.0136	0.0063	0.0151
615	0.0024	0.0296	0.0164	0.0339
616	0.0030	0.0332	0.0204	0.0391
617	0.0029	0.0472	0.0295	0.0558
618	0.0023	0.0615	0.0374	0.0721
619	0.0014	0.0605	0.0369	0.0709
620	0.0010	0.0466	0.0287	0.0547
621	0.0019	0.0271	0.0157	0.0314
622	0.0019	0.0026	0.0018	0.0037
623	0.0010	0.0252	0.0163	0.0300
624	0.0008	0.0403	0.0252	0.0476
625	0.0018	0.0330	0.0207	0.0390
626	0.0015	0.0213	0.0125	0.0248
627	0.0008	0.0171	0.0087	0.0192
628	0.0014	0.0186	0.0099	0.0211
629	0.0012	0.0233	0.0140	0.0272
630	0.0005	0.0186	0.0123	0.0223
631	0.0018	0.0112	0.0074	0.0135
632	0.0019	0.0261	0.0152	0.0303
633	0.0013	0.0306	0.0167	0.0349
634	0.0008	0.0160	0.0066	0.0173
635	0.0011	0.0211	0.0107	0.0237
636	0.0010	0.0254	0.0135	0.0288
637	0.0007	0.0117	0.0057	0.0131
638	0.0009	0.0117	0.0074	0.0139
639	0.0011	0.0150	0.0102	0.0182
640	0.0004	0.0098	0.0067	0.0119
641	0.0005	0.0190	0.0103	0.0216
642	0.0012	0.0172	0.0093	0.0196
643	0.0019	0.0180	0.0111	0.0213
644	0.0018	0.0221	0.0145	0.0265
645	0.0005	0.0268	0.0159	0.0312
646	0.0012	0.0292	0.0152	0.0329
647	0.0023	0.0410	0.0222	0.0467
648	0.0023	0.0588	0.0339	0.0679
649	0.0024	0.0506	0.0289	0.0583
650	0.0031	0.0467	0.0271	0.0541
651	0.0030	0.0478	0.0295	0.0562
652	0.0022	0.0363	0.0240	0.0436
653	0.0018	0.0288	0.0197	0.0350
654	0.0029	0.0365	0.0229	0.0432
655	0.0039	0.0420	0.0245	0.0488
656	0.0035	0.0421	0.0232	0.0482
657	0.0024	0.0378	0.0205	0.0430
658	0.0017	0.0236	0.0136	0.0273
659	0.0015	0.0160	0.0103	0.0190
660	0.0015	0.0111	0.0070	0.0133
661	0.0013	0.0077	0.0050	0.0093
662	0.0011	0.0184	0.0125	0.0222
663	0.0019	0.0148	0.0112	0.0187
664	0.0016	0.0179	0.0111	0.0211
665	0.0005	0.0282	0.0186	0.0338
666	0.0016	0.0091	0.0075	0.0119
667	0.0023	0.0213	0.0115	0.0243
668	0.0018	0.0283	0.0163	0.0327
669	0.0015	0.0198	0.0113	0.0229
670	0.0020	0.0136	0.0063	0.0151
671	0.0027	0.0095	0.0029	0.0103
672	0.0029	0.0117	0.0043	0.0128
673	0.0046	0.0143	0.0051	0.0158
674	0.0081	0.0139	0.0044	0.0167
675	0.0168	0.0150	0.0084	0.0241
676	0.0209	0.0219	0.0089	0.0315
677	0.0125	0.0292	0.0131	0.0343
678	0.0020	0.0184	0.0140	0.0232
679	0.0043	0.0142	0.0063	0.0162
680	0.0027	0.0320	0.0163	0.0360
681	0.0033	0.0167	0.0095	0.0194
682	0.0046	0.0134	0.0094	0.0170
683	0.0028	0.0198	0.0121	0.0234
684	0.0017	0.0051	0.0023	0.0058
685	0.0011	0.0094	0.0054	0.0109
686	0.0017	0.0124	0.0074	0.0145
687	0.0036	0.0140	0.0092	0.0171
688	0.0028	0.0101	0.0073	0.0128
689	0.0006	0.0064	0.0049	0.0081
690	0.0008	0.0112	0.0076	0.0135
691	0.0002	0.0231	0.0155	0.0278
692	0.0006	0.0189	0.0122	0.0225
693	0.0020	0.0165	0.0087	0.0188
694	0.0038	0.0266	0.0140	0.0303
695	0.0032	0.0333	0.0185	0.0382
696	0.0016	0.0372	0.0212	0.0429
697	0.0009	0.0341	0.0185	0.0389
698	0.0007	0.0232	0.0120	0.0262
699	0.0012	0.0176	0.0099	0.0202
700	0.0012	0.0563	0.0346	0.0661
701	0.0002	0.0578	0.0349	0.0675
702	0.0016	0.0265	0.0150	0.0305
703	0.0018	0.0210	0.0123	0.0244
704	0.0018	0.0285	0.0170	0.0332
705	0.0018	0.0172	0.0101	0.0201
706	0.0011	0.0140	0.0085	0.0164
707	0.0013	0.0144	0.0074	0.0162
708	0.0021	0.0086	0.0039	0.0097
709	0.0019	0.0043	0.0045	0.0065
710	0.0004	0.0026	0.0033	0.0043
711	0.0011	0.0027	0.0026	0.0039
712	0.0011	0.0038	0.0018	0.0043
713	0.0005	0.0054	0.0048	0.0073
714	0.0005	0.0145	0.0093	0.0173
715	0.0011	0.0187	0.0096	0.0211
716	0.0017	0.0203	0.0110	0.0231
717	0.0016	0.0163	0.0105	0.0194
718	0.0010	0.0229	0.0142	0.0270
719	0.0008	0.0210	0.0124	0.0244
720	0.0008	0.0124	0.0061	0.0138
721	0.0012	0.0102	0.0043	0.0112
722	0.0016	0.0101	0.0071	0.0125
723	0.0016	0.0149	0.0108	0.0185
724	0.0013	0.0108	0.0073	0.0131
725	0.0019	0.0166	0.0114	0.0202
726	0.0024	0.0182	0.0124	0.0222
727	0.0025	0.0122	0.0077	0.0147
728	0.0024	0.0232	0.0145	0.0275
729	0.0010	0.0290	0.0188	0.0346
730	0.0012	0.0175	0.0110	0.0207
731	0.0019	0.0221	0.0125	0.0254
732	0.0008	0.0309	0.0188	0.0362
733	0.0013	0.0298	0.0181	0.0349
734	0.0013	0.0157	0.0105	0.0190
735	0.0006	0.0077	0.0022	0.0081
736	0.0010	0.0181	0.0085	0.0201
737	0.0006	0.0100	0.0033	0.0106
738	0.0004	0.0248	0.0141	0.0285
739	0.0015	0.0448	0.0276	0.0526
740	0.0017	0.0431	0.0269	0.0508
741	0.0003	0.0259	0.0154	0.0302
742	0.0024	0.0147	0.0096	0.0178
