Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.05541992	-118.54319180	194.78107797	92.92411109	246.22560200	0.00	0.00	0.00	
0.05566406	-118.90922401	195.22916400	93.20714665	246.86312446	0.00	0.00	0.00	
0.05590820	-118.76281113	195.03712713	92.99486998	246.56060534	0.00	0.00	0.00	
0.05615234	-118.54319180	194.78107797	92.71183442	246.14556851	0.00	0.00	0.00	
0.05639648	-118.39677892	194.39700422	92.35803998	245.63794507	0.00	0.00	0.00	
0.05664063	-118.46998536	194.33299193	92.42879887	245.64920526	0.00	0.00	0.00	
0.05688477	-118.32357247	194.14095506	92.21652220	245.34682636	0.00	0.00	0.00	
0.05712891	-118.17715959	193.88490590	91.93348664	244.96727078	0.00	0.00	0.00	
0.05737305	-118.17715959	193.88490590	92.00424553	244.99383458	0.00	0.00	0.00	
0.05761719	-118.17715959	193.88490590	91.93348664	244.96727078	0.00	0.00	0.00	
0.05786133	-118.10395315	193.82089361	91.93348664	244.88129475	0.00	0.00	0.00	
0.05810547	-118.32357247	193.94891819	91.93348664	245.08858937	0.00	0.00	0.00	
0.05834961	-118.32357247	194.14095506	92.07500442	245.29367027	0.00	0.00	0.00	
0.05859375	-118.61639824	194.39700422	92.21652220	245.69072459	0.00	0.00	0.00	
0.05883789	-118.61639824	194.39700422	92.21652220	245.69072459	0.00	0.00	0.00	
0.05908203	-118.54319180	194.39700422	92.14576331	245.62883640	0.00	0.00	0.00	
0.05932617	-118.54319180	194.39700422	92.14576331	245.62883640	0.00	0.00	0.00	
0.05957031	-118.32357247	193.94891819	91.79196887	245.03554073	0.00	0.00	0.00	
0.05981445	-118.25036603	193.88490590	91.57969220	244.87005907	0.00	0.00	0.00	
0.06005859	-118.39677892	193.88490590	91.72120998	244.99374350	0.00	0.00	0.00	
0.06030273	-118.39677892	193.82089361	91.72120998	244.94308812	0.00	0.00	0.00	
0.06054688	-118.39677892	193.69286903	91.57969220	244.78881673	0.00	0.00	0.00	
0.06079102	-118.03074671	193.11675842	91.15513886	243.99712886	0.00	0.00	0.00	
0.06103516	-118.03074671	193.11675842	91.08437998	243.97070280	0.00	0.00	0.00	
0.06127930	-118.32357247	193.50083216	91.36741553	244.52207359	0.00	0.00	0.00	
0.06152344	-118.61639824	194.01293048	91.86272776	245.25421072	0.00	0.00	0.00	
0.06176758	-118.76281113	194.39700422	92.07500442	245.70837796	0.00	0.00	0.00	
0.06201172	-118.90922401	194.46101652	92.00424553	245.80331913	0.00	0.00	0.00	
0.06225586	-118.76281113	194.20496735	91.79196887	245.45048421	0.00	0.00	0.00	
0.06250000	-118.54319180	193.82089361	91.50893331	244.93450553	0.00	0.00	0.00	
0.06274414	-118.46998536	193.62885674	91.29665664	244.66783832	0.00	0.00	0.00	
0.06298828	-118.46998536	193.50083216	91.22589775	244.54012738	0.00	0.00	0.00	
0.06323242	-118.25036603	193.18077071	91.01362109	244.10128730	0.00	0.00	0.00	
0.06347656	-118.03074671	192.79669697	90.73058553	243.58543199	0.00	0.00	0.00	
0.06372070	-117.95754026	192.79669697	90.73058553	243.54996780	0.00	0.00	0.00	
0.06396484	-118.46998536	193.43681987	91.22589775	244.48947857	0.00	0.00	0.00	
0.06420898	-118.54319180	193.43681987	91.15513886	244.49857044	0.00	0.00	0.00	
0.06445313	-118.39677892	193.11675842	91.01362109	244.12160671	0.00	0.00	0.00	
0.06469727	-118.46998536	193.24478300	91.15513886	244.31116006	0.00	0.00	0.00	
0.06494141	-118.54319180	193.43681987	91.29665664	244.55136703	0.00	0.00	0.00	
