Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
494	0.0038	0.0003	0.0056	0.0068
495	0.0008	0.0003	0.0008	0.0012
496	0.0005	0.0011	0.0007	0.0014
497	0.0005	0.0009	0.0013	0.0017
498	0.0013	0.0016	0.0018	0.0028
499	0.0008	0.0012	0.0018	0.0023
500	0.0009	0.0012	0.0015	0.0021
501	0.0017	0.0005	0.0031	0.0036
502	0.0027	0.0001	0.0057	0.0063
503	0.0035	0.0012	0.0077	0.0085
504	0.0008	0.0009	0.0023	0.0026
505	0.0010	0.0021	0.0022	0.0032
506	0.0027	0.0005	0.0009	0.0029
507	0.0023	0.0013	0.0012	0.0029
508	0.0011	0.0011	0.0022	0.0027
509	0.0003	0.0007	0.0028	0.0029
510	0.0007	0.0017	0.0009	0.0020
511	0.0030	0.0010	0.0076	0.0082
512	0.0007	0.0009	0.0020	0.0023
513	0.0022	0.0014	0.0015	0.0030
514	0.0005	0.0003	0.0010	0.0012
515	0.0016	0.0006	0.0008	0.0019
516	0.0004	0.0010	0.0005	0.0012
517	0.0021	0.0010	0.0002	0.0023
518	0.0017	0.0014	0.0019	0.0029
519	0.0013	0.0004	0.0020	0.0025
520	0.0001	0.0010	0.0013	0.0017
521	0.0013	0.0008	0.0027	0.0031
522	0.0002	0.0014	0.0016	0.0021
523	0.0007	0.0019	0.0020	0.0028
524	0.0007	0.0013	0.0006	0.0016
525	0.0008	0.0022	0.0007	0.0025
526	0.0012	0.0002	0.0013	0.0018
527	0.0012	0.0010	0.0029	0.0033
528	0.0010	0.0006	0.0032	0.0034
529	0.0017	0.0007	0.0020	0.0027
530	0.0007	0.0002	0.0012	0.0015
531	0.0005	0.0008	0.0007	0.0012
532	0.0002	0.0010	0.0011	0.0014
533	0.0006	0.0004	0.0023	0.0024
534	0.0012	0.0012	0.0012	0.0021
535	0.0010	0.0003	0.0012	0.0016
536	0.0028	0.0008	0.0025	0.0038
537	0.0012	0.0016	0.0007	0.0021
538	0.0016	0.0011	0.0010	0.0022
539	0.0001	0.0003	0.0011	0.0011
540	0.0006	0.0002	0.0013	0.0014
541	0.0011	0.0004	0.0009	0.0015
542	0.0009	0.0009	0.0023	0.0026
543	0.0019	0.0006	0.0013	0.0024
544	0.0013	0.0014	0.0011	0.0022
545	0.0020	0.0018	0.0006	0.0028
546	0.0030	0.0013	0.0004	0.0033
547	0.0017	0.0009	0.0020	0.0028
548	0.0022	0.0009	0.0013	0.0027
549	0.0008	0.0001	0.0007	0.0011
550	0.0006	0.0014	0.0004	0.0016
551	0.0008	0.0013	0.0008	0.0018
552	0.0005	0.0013	0.0016	0.0021
553	0.0018	0.0012	0.0028	0.0035
554	0.0001	0.0011	0.0012	0.0016
555	0.0017	0.0013	0.0017	0.0027
556	0.0010	0.0009	0.0010	0.0017
557	0.0011	0.0003	0.0017	0.0020
558	0.0007	0.0012	0.0009	0.0017
559	0.0010	0.0007	0.0020	0.0023
560	0.0016	0.0012	0.0010	0.0023
561	0.0023	0.0002	0.0021	0.0031
562	0.0015	0.0008	0.0022	0.0028
563	0.0018	0.0006	0.0014	0.0023
564	0.0006	0.0020	0.0018	0.0027
565	0.0009	0.0003	0.0008	0.0012
566	0.0007	0.0005	0.0009	0.0013
567	0.0012	0.0015	0.0007	0.0020
568	0.0006	0.0015	0.0018	0.0025
569	0.0010	0.0018	0.0009	0.0022
570	0.0016	0.0006	0.0023	0.0029
571	0.0015	0.0002	0.0044	0.0046
572	0.0048	0.0003	0.0124	0.0133
573	0.0035	0.0011	0.0080	0.0088
574	0.0020	0.0016	0.0024	0.0035
575	0.0013	0.0007	0.0014	0.0020
576	0.0003	0.0005	0.0003	0.0006
577	0.0022	0.0007	0.0026	0.0035
578	0.0002	0.0014	0.0019	0.0024
579	0.0015	0.0006	0.0018	0.0024
580	0.0020	0.0010	0.0014	0.0026
581	0.0020	0.0010	0.0016	0.0027
582	0.0009	0.0007	0.0003	0.0012
583	0.0016	0.0010	0.0007	0.0020
