Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
633	0.0014	0.0009	0.0010	0.0020
634	0.0004	0.0008	0.0006	0.0011
635	0.0021	0.0008	0.0011	0.0025
636	0.0012	0.0003	0.0020	0.0024
637	0.0020	0.0012	0.0002	0.0024
638	0.0008	0.0005	0.0009	0.0013
639	0.0022	0.0008	0.0008	0.0024
640	0.0021	0.0006	0.0006	0.0023
641	0.0009	0.0010	0.0028	0.0031
642	0.0011	0.0014	0.0017	0.0025
643	0.0011	0.0007	0.0010	0.0016
644	0.0015	0.0016	0.0005	0.0022
645	0.0005	0.0006	0.0035	0.0036
646	0.0015	0.0002	0.0037	0.0040
647	0.0003	0.0014	0.0010	0.0017
648	0.0007	0.0022	0.0026	0.0034
649	0.0012	0.0019	0.0006	0.0023
650	0.0013	0.0015	0.0025	0.0032
651	0.0016	0.0013	0.0008	0.0022
652	0.0016	0.0014	0.0012	0.0024
653	0.0005	0.0005	0.0019	0.0020
654	0.0015	0.0014	0.0011	0.0023
655	0.0010	0.0022	0.0017	0.0029
656	0.0007	0.0006	0.0003	0.0009
657	0.0007	0.0022	0.0008	0.0025
658	0.0005	0.0016	0.0009	0.0019
659	0.0010	0.0010	0.0023	0.0027
660	0.0009	0.0006	0.0004	0.0011
661	0.0013	0.0003	0.0014	0.0019
662	0.0020	0.0013	0.0005	0.0024
663	0.0008	0.0007	0.0021	0.0024
664	0.0016	0.0003	0.0024	0.0030
665	0.0006	0.0009	0.0017	0.0020
666	0.0010	0.0006	0.0025	0.0027
667	0.0007	0.0009	0.0005	0.0013
668	0.0017	0.0015	0.0018	0.0029
669	0.0021	0.0011	0.0029	0.0037
670	0.0014	0.0002	0.0021	0.0025
671	0.0010	0.0007	0.0016	0.0021
672	0.0014	0.0010	0.0013	0.0022
673	0.0015	0.0002	0.0010	0.0018
674	0.0025	0.0009	0.0022	0.0034
675	0.0005	0.0010	0.0010	0.0015
676	0.0012	0.0004	0.0008	0.0015
677	0.0014	0.0004	0.0012	0.0018
678	0.0012	0.0009	0.0013	0.0020
679	0.0005	0.0015	0.0017	0.0023
680	0.0004	0.0012	0.0009	0.0015
681	0.0011	0.0012	0.0020	0.0026
682	0.0010	0.0012	0.0015	0.0021
683	0.0007	0.0010	0.0014	0.0018
684	0.0002	0.0013	0.0005	0.0014
685	0.0008	0.0004	0.0015	0.0017
686	0.0015	0.0008	0.0005	0.0018
687	0.0017	0.0010	0.0016	0.0026
688	0.0009	0.0008	0.0017	0.0021
689	0.0008	0.0016	0.0005	0.0019
690	0.0011	0.0009	0.0015	0.0021
691	0.0008	0.0005	0.0019	0.0021
692	0.0008	0.0005	0.0012	0.0016
693	0.0011	0.0016	0.0007	0.0021
694	0.0006	0.0011	0.0015	0.0019
695	0.0030	0.0004	0.0010	0.0032
696	0.0015	0.0017	0.0018	0.0028
697	0.0016	0.0006	0.0029	0.0034
698	0.0030	0.0014	0.0040	0.0053
699	0.0022	0.0006	0.0044	0.0050
700	0.0011	0.0016	0.0019	0.0027
701	0.0007	0.0007	0.0005	0.0011
702	0.0019	0.0006	0.0033	0.0039
703	0.0018	0.0011	0.0055	0.0059
704	0.0020	0.0017	0.0054	0.0060
705	0.0018	0.0011	0.0024	0.0032
706	0.0001	0.0009	0.0006	0.0011
707	0.0012	0.0010	0.0021	0.0026
708	0.0022	0.0013	0.0018	0.0031
709	0.0031	0.0001	0.0049	0.0058
710	0.0023	0.0005	0.0022	0.0033
711	0.0026	0.0013	0.0011	0.0031
712	0.0016	0.0015	0.0020	0.0029
713	0.0008	0.0009	0.0010	0.0015
714	0.0019	0.0008	0.0020	0.0029
715	0.0013	0.0007	0.0009	0.0017
716	0.0010	0.0008	0.0007	0.0015
